text,path,num_frames,width,height,trajectory_maps_path,videoid,mask_start_index,mask_end_index,flow
 a person using iron,/datadrive/videos-popular/4474276.mp4,612,1920,1080,/datadrive4/grounded_sam2_output_v100/4474276/masks_images,4474276,0,611,12.587105751037598
 a woman standing near and below waterfall,/datadrive/videos-popular/4762323.mp4,545,4096,2160,/datadrive4/grounded_sam2_output_v100/4762323/masks_images,4762323,0,544,3.2796525955200195
 man skateboarding in a skatepark,/datadrive/videos-popular/5039711.mp4,195,4096,2160,/datadrive4/grounded_sam2_output_v100/5039711/masks_images,5039711,0,194,13.50685691833496
 city construction girl bridge,/datadrive/videos-popular/4594923.mp4,955,4096,2160,/datadrive4/grounded_sam2_output_v100/4594923/masks_images,4594923,0,954,12.568767547607422
 dancers performing outdoors at night using car headlights,/datadrive/videos-popular/4765791.mp4,912,1920,1080,/datadrive4/grounded_sam2_output_v100/4765791/masks_images,4765791,0,911,10.633191108703612
 stilt birds searching for food in the shore,/datadrive/videos-popular/4806573.mp4,874,4096,2160,/datadrive4/grounded_sam2_output_v100/4806573/masks_images,4806573,0,873,3.5644750595092773
 a woman with a finger gun on her head,/datadrive/videos-popular/4588247.mp4,244,3840,2160,/datadrive4/grounded_sam2_output_v100/4588247/masks_images,4588247,0,243,2.3713083267211914
 a drone shot over a ski slope,/datadrive/videos-popular/4185351.mp4,363,4096,2160,/datadrive4/grounded_sam2_output_v100/4185351/masks_images,4185351,0,362,3.032500505447388
 couple having fun while eating on a bed,/datadrive/videos-popular/4746834.mp4,354,3840,2160,/datadrive4/grounded_sam2_output_v100/4746834/masks_images,4746834,0,353,5.223005294799805
"A person stands in front of a mural, playfully mimicking the artwork's depicted splash with their own arms crossed in front.",/datadrive/videos-popular/4540328.mp4,319,3840,2160,/datadrive4/grounded_sam2_output_v100/4540328/masks_images,4540328,0,318,9.059473991394045
 man in front of a computer,/datadrive/videos-popular/4629777.mp4,362,3840,2160,/datadrive4/grounded_sam2_output_v100/4629777/masks_images,4629777,0,361,2.7839043140411377
 a blueprint coming out of a printer,/datadrive/videos-popular/4941471.mp4,218,1920,1080,/datadrive4/grounded_sam2_output_v100/4941471/masks_images,4941471,0,217,5.316430568695068
 woman working out at the gym,/datadrive/videos-popular/4944808.mp4,251,4096,2160,/datadrive4/grounded_sam2_output_v100/4944808/masks_images,4944808,0,250,3.056893110275269
 fashion woman sitting vintage,/datadrive/videos-popular/4729701.mp4,680,3840,2160,/datadrive4/grounded_sam2_output_v100/4729701/masks_images,4729701,0,679,6.8377180099487305
 man and woman running at the beach,/datadrive/videos-popular/4730980.mp4,469,1920,1080,/datadrive4/grounded_sam2_output_v100/4730980/masks_images,4730980,0,468,7.754089832305908
 little girl coloring a unicorn,/datadrive/videos-popular/4524435.mp4,470,3840,2160,/datadrive4/grounded_sam2_output_v100/4524435/masks_images,4524435,0,469,18.8929443359375
 nature man couple picnic,/datadrive/videos-popular/4503691.mp4,273,4096,2160,/datadrive4/grounded_sam2_output_v100/4503691/masks_images,4503691,0,272,13.172891616821287
 a plate of vegetarian taco,/datadrive/videos-popular/4940687.mp4,40,1920,1080,/datadrive4/grounded_sam2_output_v100/4940687/masks_images,4940687,0,39,31.600322723388672
 young couple exchanging hugs,/datadrive/videos-popular/4625229.mp4,261,1080,1920,/datadrive4/grounded_sam2_output_v100/4625229/masks_images,4625229,0,260,10.441492080688477
 man holding an underwater camera while swimming,/datadrive/videos-popular/4721686.mp4,685,1920,1080,/datadrive4/grounded_sam2_output_v100/4721686/masks_images,4721686,0,684,12.4220609664917
A person in a red plaid shirt flips burgers and sausages on a large circular grill over an open flame.,/datadrive/videos-popular/4551939.mp4,693,1080,1920,/datadrive4/grounded_sam2_output_v100/4551939/masks_images,4551939,0,692,4.639491558074951
 dog shadow on hanging shirt outdoor,/datadrive/videos-popular/4473965.mp4,620,1920,1080,/datadrive4/grounded_sam2_output_v100/4473965/masks_images,4473965,0,619,9.302264213562012
 cargo carriages on a railway,/datadrive/videos-popular/4778068.mp4,120,1920,1080,/datadrive4/grounded_sam2_output_v100/4778068/masks_images,4778068,0,119,3.0576393604278564
"A lone flame dances in the darkness, illuminating a small area around it with a warm glow.",/datadrive/videos-popular/5024815.mp4,1160,1920,1080,/datadrive4/grounded_sam2_output_v100/5024815/masks_images,5024815,0,1159,32.31171798706055
 person throwing stone on water,/datadrive/videos-popular/4762783.mp4,649,4096,2160,/datadrive4/grounded_sam2_output_v100/4762783/masks_images,4762783,0,648,23.359514236450195
"A person stands in a white t-shirt and brown shorts against a plain red background, conveying a sense of minimalistic style.",/datadrive/videos-popular/4720421.mp4,460,4096,2160,/datadrive4/grounded_sam2_output_v100/4720421/masks_images,4720421,0,459,9.844472885131836
"A person in a black sleeveless top stands by a window draped with sheer curtains, seemingly in a moment of contemplation or pause.",/datadrive/videos-popular/4323388.mp4,739,4096,2160,/datadrive4/grounded_sam2_output_v100/4323388/masks_images,4323388,0,738,8.319600105285645
 man agriculture farm farmer,/datadrive/videos-popular/4918210.mp4,541,4096,2160,/datadrive4/grounded_sam2_output_v100/4918210/masks_images,4918210,0,540,2.953130006790161
 a man playing the acoustic guitar,/datadrive/videos-popular/4705419.mp4,265,3840,2160,/datadrive4/grounded_sam2_output_v100/4705419/masks_images,4705419,0,264,4.132920742034912
 sun flare through the tree leaves,/datadrive/videos-popular/4376502.mp4,270,1920,1080,/datadrive4/grounded_sam2_output_v100/4376502/masks_images,4376502,0,269,24.00721740722656
 man riding a skateboard,/datadrive/videos-popular/4730921.mp4,175,3840,2160,/datadrive4/grounded_sam2_output_v100/4730921/masks_images,4730921,0,174,97.55729675292967
 faceless sport break fight,/datadrive/videos-popular/4761703.mp4,276,2160,4096,/datadrive4/grounded_sam2_output_v100/4761703/masks_images,4761703,0,275,30.243412017822266
 woman raising her hands,/datadrive/videos-popular/4519581.mp4,87,1920,1080,/datadrive4/grounded_sam2_output_v100/4519581/masks_images,4519581,0,86,2.8357534408569336
 toilet paper product shot,/datadrive/videos-popular/4147221.mp4,1052,3840,2160,/datadrive4/grounded_sam2_output_v100/4147221/masks_images,4147221,0,1051,6.315508365631104
 a climber ascending on to the rock wall,/datadrive/videos-popular/4164037.mp4,1240,3840,2160,/datadrive4/grounded_sam2_output_v100/4164037/masks_images,4164037,0,1239,8.160667419433594
 man tracing a leather piece,/datadrive/videos-popular/4452749.mp4,415,1920,1080,/datadrive4/grounded_sam2_output_v100/4452749/masks_images,4452749,0,414,3.669895887374878
 a couple lying on the bed,/datadrive/videos-popular/4648895.mp4,588,3840,2160,/datadrive4/grounded_sam2_output_v100/4648895/masks_images,4648895,0,587,2.4344966411590576
"The snow-covered landscape is dotted with evergreen trees, and a dilapidated wooden structure stands behind a red wire fence.",/datadrive/videos-popular/5038123.mp4,106,1920,1080,/datadrive4/grounded_sam2_output_v100/5038123/masks_images,5038123,0,105,28.90962600708008
 two women smiling while looking at camera against pink background,/datadrive/videos-popular/4831667.mp4,43,1920,1080,/datadrive4/grounded_sam2_output_v100/4831667/masks_images,4831667,0,42,4.529702186584473
 person singing on the recording studio,/datadrive/videos-popular/4985232.mp4,302,3840,2160,/datadrive4/grounded_sam2_output_v100/4985232/masks_images,4985232,0,301,7.887137413024902
 woman swinging on tree,/datadrive/videos-popular/4444659.mp4,308,2560,1440,/datadrive4/grounded_sam2_output_v100/4444659/masks_images,4444659,0,307,6.000041484832764
 an icy river flowing in cold weather,/datadrive/videos-popular/4378635.mp4,800,1920,1080,/datadrive4/grounded_sam2_output_v100/4378635/masks_images,4378635,0,799,5.089760780334473
"A kitchen scene with a frosted cake topped with a strawberry on a glass stand, surrounded by more strawberries and a knife.",/datadrive/videos-popular/4686845.mp4,798,4096,2160,/datadrive4/grounded_sam2_output_v100/4686845/masks_images,4686845,0,797,2.603787660598755
 a woman using a stylus pen on an ipad,/datadrive/videos-popular/4464269.mp4,659,3840,2160,/datadrive4/grounded_sam2_output_v100/4464269/masks_images,4464269,0,658,2.821561336517334
"A person with bright red hair and a black ensemble reclines on a dark pillow, showcasing a striking shoulder tattoo and a wolf pendant.",/datadrive/videos-popular/4124304.mp4,498,4096,2160,/datadrive4/grounded_sam2_output_v100/4124304/masks_images,4124304,0,497,3.2644639015197754
A person in a gray top and black leggings is performing a dynamic stretching exercise on a paved path in a lush green park.,/datadrive/videos-popular/5025961.mp4,223,1080,1920,/datadrive4/grounded_sam2_output_v100/5025961/masks_images,5025961,0,222,6.9948811531066895
 green plants near the lake,/datadrive/videos-popular/4474442.mp4,472,3840,2160,/datadrive4/grounded_sam2_output_v100/4474442/masks_images,4474442,0,471,3.96514630317688
"A person stands in front of towering columns under a clear sky, wearing a gray coat over a white shirt.",/datadrive/videos-popular/4937258.mp4,1309,4096,2160,/datadrive4/grounded_sam2_output_v100/4937258/masks_images,4937258,0,1308,3.997546911239624
 child coloring an artwork,/datadrive/videos-popular/4540423.mp4,557,3840,2160,/datadrive4/grounded_sam2_output_v100/4540423/masks_images,4540423,0,556,5.240978717803955
"In an elegant room adorned with paintings and plants, a shirtless individual stands holding a glass and bowl, while another sits engrossed in reading beside a bouquet of roses.",/datadrive/videos-popular/5032331.mp4,892,4096,2160,/datadrive4/grounded_sam2_output_v100/5032331/masks_images,5032331,0,891,2.4398069381713867
 a woman stretching on a gazebo,/datadrive/videos-popular/4213325.mp4,344,1920,1080,/datadrive4/grounded_sam2_output_v100/4213325/masks_images,4213325,0,343,3.2186083793640137
 city man music outdoors,/datadrive/videos-popular/4738108.mp4,492,4096,2160,/datadrive4/grounded_sam2_output_v100/4738108/masks_images,4738108,0,491,4.961382389068604
Two individuals are walking through a lush field dotted with purple wildflowers under a partly cloudy sky.,/datadrive/videos-popular/4887403.mp4,673,4096,2160,/datadrive4/grounded_sam2_output_v100/4887403/masks_images,4887403,0,672,9.645261764526367
 woman doing yoga,/datadrive/videos-popular/4917930.mp4,514,1920,1080,/datadrive4/grounded_sam2_output_v100/4917930/masks_images,4917930,0,513,2.831174612045288
 toilet paper product studio shoot,/datadrive/videos-popular/4148132.mp4,705,3840,2160,/datadrive4/grounded_sam2_output_v100/4148132/masks_images,4148132,0,704,2.3451080322265625
 a person rolling out the leather on the table,/datadrive/videos-popular/4452779.mp4,249,1920,1080,/datadrive4/grounded_sam2_output_v100/4452779/masks_images,4452779,0,248,3.470761775970459
 a man with a headache,/datadrive/videos-popular/4587764.mp4,292,3840,2160,/datadrive4/grounded_sam2_output_v100/4587764/masks_images,4587764,0,291,3.62245512008667
 a footage inside the warehouse,/datadrive/videos-popular/4294436.mp4,5,3840,2160,/datadrive4/grounded_sam2_output_v100/4294436/masks_images,4294436,0,4,3.9170360565185542
 women working out in a gym,/datadrive/videos-popular/4671979.mp4,242,1920,1080,/datadrive4/grounded_sam2_output_v100/4671979/masks_images,4671979,0,241,6.244030952453613
 woman holding a gay pride flag,/datadrive/videos-popular/4772299.mp4,172,3840,2160,/datadrive4/grounded_sam2_output_v100/4772299/masks_images,4772299,0,171,5.856916427612305
 a man having a body massage by a healthcare professional,/datadrive/videos-popular/4608538.mp4,261,1920,1080,/datadrive4/grounded_sam2_output_v100/4608538/masks_images,4608538,0,260,2.046198844909668
 close up view of rye plants swaying,/datadrive/videos-popular/4800099.mp4,632,3840,2160,/datadrive4/grounded_sam2_output_v100/4800099/masks_images,4800099,0,631,13.085046768188477
"A single wind turbine, labeled 'Vestas,' stands tall against a clear blue sky, with its blades slowly rotating above the treetops.",/datadrive/videos-popular/4490483.mp4,92,1920,1080,/datadrive4/grounded_sam2_output_v100/4490483/masks_images,4490483,0,91,7.309349536895752
"A person is standing against a plain, dark backdrop, visible from the nose down, wearing a dark top and a small earring.",/datadrive/videos-popular/4588239.mp4,367,3840,2160,/datadrive4/grounded_sam2_output_v100/4588239/masks_images,4588239,0,366,5.252087116241455
 man singing while playing guitar,/datadrive/videos-popular/4823218.mp4,437,3840,2160,/datadrive4/grounded_sam2_output_v100/4823218/masks_images,4823218,0,436,6.967045783996582
"A person with blonde hair leans forward in a dimly lit room, illuminated by soft blue and red hues.",/datadrive/videos-popular/4835512.mp4,387,4096,2160,/datadrive4/grounded_sam2_output_v100/4835512/masks_images,4835512,0,386,7.8075079917907715
"A person in a cap and green jacket sits at a wooden table, holding a pen, with a glasses case beside them.",/datadrive/videos-popular/4828087.mp4,1117,2160,4096,/datadrive4/grounded_sam2_output_v100/4828087/masks_images,4828087,0,1116,5.726243495941162
 a close up shot of a woman wearing a mask while walking,/datadrive/videos-popular/4318317.mp4,679,1920,1080,/datadrive4/grounded_sam2_output_v100/4318317/masks_images,4318317,0,678,2.254981756210327
 a woman teaching how to use a tampon,/datadrive/videos-popular/4911825.mp4,459,3840,2160,/datadrive4/grounded_sam2_output_v100/4911825/masks_images,4911825,0,458,5.742625713348389
 woman walking towards the camera,/datadrive/videos-popular/4937031.mp4,431,4096,2160,/datadrive4/grounded_sam2_output_v100/4937031/masks_images,4937031,0,430,3.7908740043640137
"Two individuals with long hair embrace against a backdrop of greenery, with a colorful boat partially visible in the background.",/datadrive/videos-popular/4917991.mp4,341,1920,1080,/datadrive4/grounded_sam2_output_v100/4917991/masks_images,4917991,0,340,3.933262348175049
 mountains sunset photographer outdoors,/datadrive/videos-popular/4596386.mp4,536,1920,1080,/datadrive4/grounded_sam2_output_v100/4596386/masks_images,4596386,0,535,20.14706039428711
 close up shot of chicks walking in the ground,/datadrive/videos-popular/4156573.mp4,619,1920,1080,/datadrive4/grounded_sam2_output_v100/4156573/masks_images,4156573,0,618,17.970684051513672
 woman wearing face mask and gloves,/datadrive/videos-popular/4264870.mp4,352,3840,2160,/datadrive4/grounded_sam2_output_v100/4264870/masks_images,4264870,0,351,4.908954620361328
"A woman gently caresses a sleeping baby's head, creating a tender and intimate moment.",/datadrive/videos-popular/4980323.mp4,399,2160,4096,/datadrive4/grounded_sam2_output_v100/4980323/masks_images,4980323,0,398,6.4815521240234375
 a couple talking while in bed,/datadrive/videos-popular/4555178.mp4,459,3840,2160,/datadrive4/grounded_sam2_output_v100/4555178/masks_images,4555178,0,458,4.840244293212891
 man tracing a leather,/datadrive/videos-popular/4456107.mp4,413,1920,1080,/datadrive4/grounded_sam2_output_v100/4456107/masks_images,4456107,0,412,3.042578935623169
 video of woman swaying her body,/datadrive/videos-popular/4725515.mp4,201,1080,1920,/datadrive4/grounded_sam2_output_v100/4725515/masks_images,4725515,0,200,21.11922836303711
"A person in a pink hat and dark top appears to be in motion, against a blurred background.",/datadrive/videos-popular/5019050.mp4,875,4096,2160,/datadrive4/grounded_sam2_output_v100/5019050/masks_images,5019050,0,874,13.579660415649414
Sun shining bright through the forest trees at the closing of the day.,/datadrive/videos-popular/4459905.mp4,267,1920,1080,/datadrive4/grounded_sam2_output_v100/4459905/masks_images,4459905,0,266,6.877341270446777
 a close up of a person s face wearing protective mask and goggles,/datadrive/videos-popular/4145800.mp4,247,3840,2160,/datadrive4/grounded_sam2_output_v100/4145800/masks_images,4145800,0,246,6.808499813079834
 woman with a herd of grazing alpacas,/datadrive/videos-popular/4717683.mp4,272,1920,1080,/datadrive4/grounded_sam2_output_v100/4717683/masks_images,4717683,0,271,6.1370038986206055
 a drawer full of lipsticks,/datadrive/videos-popular/4994771.mp4,22,1920,1080,/datadrive4/grounded_sam2_output_v100/4994771/masks_images,4994771,0,21,21.37434196472168
 a woman taking pictures of her friend,/datadrive/videos-popular/5044334.mp4,317,3840,2160,/datadrive4/grounded_sam2_output_v100/5044334/masks_images,5044334,0,316,7.021598815917969
 woman using her tablet,/datadrive/videos-popular/4962718.mp4,381,3840,2160,/datadrive4/grounded_sam2_output_v100/4962718/masks_images,4962718,0,380,2.5377097129821777
 video of woman doing yoga exercises,/datadrive/videos-popular/4712073.mp4,263,1920,1080,/datadrive4/grounded_sam2_output_v100/4712073/masks_images,4712073,0,262,2.1410229206085205
 a sound engineer working,/datadrive/videos-popular/4985374.mp4,164,3840,2160,/datadrive4/grounded_sam2_output_v100/4985374/masks_images,4985374,0,163,5.290264129638672
 man at a recording studio,/datadrive/videos-popular/4985415.mp4,337,3840,2160,/datadrive4/grounded_sam2_output_v100/4985415/masks_images,4985415,0,336,2.553062915802002
 a little girl getting a nose scratching,/datadrive/videos-popular/4823197.mp4,169,3840,2160,/datadrive4/grounded_sam2_output_v100/4823197/masks_images,4823197,0,168,3.4813551902771
 video of gay couple holding hands while walking on riverbank,/datadrive/videos-popular/4667564.mp4,253,3840,2160,/datadrive4/grounded_sam2_output_v100/4667564/masks_images,4667564,0,252,9.74237060546875
 man model spring fall,/datadrive/videos-popular/4150338.mp4,1465,1920,1080,/datadrive4/grounded_sam2_output_v100/4150338/masks_images,4150338,0,1464,2.604980707168579
"A ghostly hand strums an electric guitar in a dimly lit room, with two bright orbs casting an eerie glow.",/datadrive/videos-popular/4153259.mp4,392,3840,2160,/datadrive4/grounded_sam2_output_v100/4153259/masks_images,4153259,0,391,2.272000312805176
 young volunteers painting the street with black lives matter,/datadrive/videos-popular/4808631.mp4,284,3840,2160,/datadrive4/grounded_sam2_output_v100/4808631/masks_images,4808631,0,283,8.722469329833984
 boy holding his ipad,/datadrive/videos-popular/4497683.mp4,204,3840,2160,/datadrive4/grounded_sam2_output_v100/4497683/masks_images,4497683,0,203,3.821714401245117
A woman in victorian attire performs hypnosis with a swinging pendant on a reclined man in a cozy room with wine glasses.,/datadrive/videos-popular/5032343.mp4,1075,4096,2160,/datadrive4/grounded_sam2_output_v100/5032343/masks_images,5032343,0,1074,4.918487071990967
 close up shot of a fire,/datadrive/videos-popular/4593420.mp4,158,3840,2160,/datadrive4/grounded_sam2_output_v100/4593420/masks_images,4593420,0,157,2.004891157150269
 low angle shot of a man in white hoodie smiling,/datadrive/videos-popular/4994035.mp4,68,3840,2160,/datadrive4/grounded_sam2_output_v100/4994035/masks_images,4994035,0,67,5.280946731567383
 a person cleaning the table top,/datadrive/videos-popular/4151334.mp4,238,2160,3840,/datadrive4/grounded_sam2_output_v100/4151334/masks_images,4151334,0,237,3.0864498615264893
"A rock climber wearing a harness and gloves, gripping a rope and carabiner, prepares to ascend the rocky wall.",/datadrive/videos-popular/4474457.mp4,345,3840,2160,/datadrive4/grounded_sam2_output_v100/4474457/masks_images,4474457,0,344,2.569779872894287
 rooftop summer friends relationship,/datadrive/videos-popular/4880387.mp4,631,4096,2160,/datadrive4/grounded_sam2_output_v100/4880387/masks_images,4880387,0,630,4.39837646484375
 woman sitting on a yoga mat,/datadrive/videos-popular/4798223.mp4,1409,2560,1440,/datadrive4/grounded_sam2_output_v100/4798223/masks_images,4798223,0,1408,2.347282648086548
 two women talking to each other while standing on railway platform,/datadrive/videos-popular/4879981.mp4,289,3840,2160,/datadrive4/grounded_sam2_output_v100/4879981/masks_images,4879981,0,288,3.0582594871521
 boy and girl laughing together while using laptop,/datadrive/videos-popular/4297717.mp4,209,3840,2160,/datadrive4/grounded_sam2_output_v100/4297717/masks_images,4297717,0,208,3.6984410285949703
 a woman hanging in the air with an aerial silk,/datadrive/videos-popular/5027334.mp4,268,3840,2160,/datadrive4/grounded_sam2_output_v100/5027334/masks_images,5027334,0,267,4.912374973297119
 video of woman doing yoga exercises outdoors,/datadrive/videos-popular/4712076.mp4,473,1066,1920,/datadrive4/grounded_sam2_output_v100/4712076/masks_images,4712076,0,472,2.397966146469116
"Two individuals engage in a playful tug-of-war on a wooden dock against the backdrop of a vast, rippling lake and distant forested mountains.",/datadrive/videos-popular/4290172.mp4,397,3840,2160,/datadrive4/grounded_sam2_output_v100/4290172/masks_images,4290172,0,396,2.494352340698242
"An unfocused image of a room with wooden floors, blurred windows, and abstract shapes.",/datadrive/videos-popular/4754035.mp4,738,2160,4096,/datadrive4/grounded_sam2_output_v100/4754035/masks_images,4754035,0,737,5.217217922210693
 a sticker on the wall,/datadrive/videos-popular/4694257.mp4,277,1920,1080,/datadrive4/grounded_sam2_output_v100/4694257/masks_images,4694257,0,276,3.1303603649139404
 black modern camera on a tripod,/datadrive/videos-popular/4707152.mp4,173,1920,1080,/datadrive4/grounded_sam2_output_v100/4707152/masks_images,4707152,0,172,4.681117057800293
"A person sits focused on a sewing task in a workshop illuminated by a lamp, surrounded by fabric and equipment.",/datadrive/videos-popular/4622381.mp4,1255,4096,2160,/datadrive4/grounded_sam2_output_v100/4622381/masks_images,4622381,0,1254,7.773805618286133
 woman drinking coffee outdoor,/datadrive/videos-popular/4484029.mp4,452,3840,2160,/datadrive4/grounded_sam2_output_v100/4484029/masks_images,4484029,0,451,8.001618385314941
 a girl wearing a polka dot dress,/datadrive/videos-popular/4725269.mp4,144,1060,1886,/datadrive4/grounded_sam2_output_v100/4725269/masks_images,4725269,0,143,2.685274839401245
 a couple on the roof outside their apartment window,/datadrive/videos-popular/4783894.mp4,131,4096,2160,/datadrive4/grounded_sam2_output_v100/4783894/masks_images,4783894,0,130,3.872290134429932
 blue plumbago swaying in the wind,/datadrive/videos-popular/4585187.mp4,497,3840,2160,/datadrive4/grounded_sam2_output_v100/4585187/masks_images,4585187,0,496,3.6906418800354
 man carrying a bag while walking,/datadrive/videos-popular/4684807.mp4,252,1920,1080,/datadrive4/grounded_sam2_output_v100/4684807/masks_images,4684807,0,251,26.03611946105957
 close up video of couple holding hands,/datadrive/videos-popular/4774893.mp4,646,1080,1920,/datadrive4/grounded_sam2_output_v100/4774893/masks_images,4774893,0,645,5.046873569488525
 a time lapse video of moving clouds,/datadrive/videos-popular/4317604.mp4,662,640,360,/datadrive4/grounded_sam2_output_v100/4317604/masks_images,4317604,0,661,8.046745300292969
 a person parasailing on the ocean during daytime,/datadrive/videos-popular/4593198.mp4,848,1920,1080,/datadrive4/grounded_sam2_output_v100/4593198/masks_images,4593198,0,847,3.493729829788208
 woman doing sit ups,/datadrive/videos-popular/4488002.mp4,196,1920,1080,/datadrive4/grounded_sam2_output_v100/4488002/masks_images,4488002,0,195,7.041669845581055
 waves rushing to seashore in slow motion,/datadrive/videos-popular/4441009.mp4,1289,1920,1080,/datadrive4/grounded_sam2_output_v100/4441009/masks_images,4441009,0,1288,2.1582226753234863
 a close up shot of flowers,/datadrive/videos-popular/4205673.mp4,183,3840,2160,/datadrive4/grounded_sam2_output_v100/4205673/masks_images,4205673,0,182,5.907739162445068
 a man playing rock paper scissors with his kids,/datadrive/videos-popular/4553645.mp4,280,3840,2160,/datadrive4/grounded_sam2_output_v100/4553645/masks_images,4553645,0,279,3.02117919921875
 teen riding a skateboard in a skatepark,/datadrive/videos-popular/5039805.mp4,327,4096,2160,/datadrive4/grounded_sam2_output_v100/5039805/masks_images,5039805,0,326,11.558650016784668
 man holding cup of coffee sitting on the grass,/datadrive/videos-popular/4991703.mp4,327,3840,2160,/datadrive4/grounded_sam2_output_v100/4991703/masks_images,4991703,0,326,5.4221673011779785
 white dog chilling on the beach,/datadrive/videos-popular/4747161.mp4,186,1920,1080,/datadrive4/grounded_sam2_output_v100/4747161/masks_images,4747161,0,185,2.067159652709961
 woman typing on her laptop,/datadrive/videos-popular/4363840.mp4,515,3840,2160,/datadrive4/grounded_sam2_output_v100/4363840/masks_images,4363840,0,514,2.333066463470459
"A juicy burger with lettuce, cheese, and grilled onions sits on a white plate next to a glass of soda, ready to be devoured.",/datadrive/videos-popular/4731062.mp4,282,3840,2160,/datadrive4/grounded_sam2_output_v100/4731062/masks_images,4731062,0,281,4.8684563636779785
"A person in a blue athletic shirt is standing indoors, with selective focus highlighting the sharpness of their attire against a softly blurred background.",/datadrive/videos-popular/4260133.mp4,366,3840,2160,/datadrive4/grounded_sam2_output_v100/4260133/masks_images,4260133,0,365,16.885183334350586
 people holding controllers,/datadrive/videos-popular/4555386.mp4,261,2560,1440,/datadrive4/grounded_sam2_output_v100/4555386/masks_images,4555386,0,260,4.863036632537842
"A person sits inside a rustic cabin, gently holding a chicken, gazing out the window at the serene forest.",/datadrive/videos-popular/4911836.mp4,259,4096,2160,/datadrive4/grounded_sam2_output_v100/4911836/masks_images,4911836,0,258,2.849714756011963
"A close-up shot of a woman with blue hair and glasses, bathed in a blend of cool blue and warm white light.",/datadrive/videos-popular/4842665.mp4,214,2160,4096,/datadrive4/grounded_sam2_output_v100/4842665/masks_images,4842665,0,213,7.624824523925781
 girl bed bedroom mobile phone,/datadrive/videos-popular/4153244.mp4,807,4096,2160,/datadrive4/grounded_sam2_output_v100/4153244/masks_images,4153244,0,806,12.159371376037598
"A person in a black shirt stands against a dark background, hands clasped firmly behind their head.",/datadrive/videos-popular/4588230.mp4,299,3840,2160,/datadrive4/grounded_sam2_output_v100/4588230/masks_images,4588230,0,298,4.4927239418029785
"Two trendy individuals sit casually on a rooftop, surrounded by urban architecture, with one holding stems of wildflowers.",/datadrive/videos-popular/4873745.mp4,1101,4096,2160,/datadrive4/grounded_sam2_output_v100/4873745/masks_images,4873745,0,1100,5.654328346252441
 two tourists drinking bottled water in the street,/datadrive/videos-popular/4873868.mp4,314,3840,2160,/datadrive4/grounded_sam2_output_v100/4873868/masks_images,4873868,0,313,5.836836338043213
"Two individuals in white t-shirts are sitting side by side, showcasing contrasting hairstyles.",/datadrive/videos-popular/4746832.mp4,319,3840,2160,/datadrive4/grounded_sam2_output_v100/4746832/masks_images,4746832,0,318,6.127803325653076
 young woman wearing a blue polka dot dress and posing,/datadrive/videos-popular/4725312.mp4,174,1080,1920,/datadrive4/grounded_sam2_output_v100/4725312/masks_images,4725312,0,173,4.252832889556885
 kid drawing on a blank notebook,/datadrive/videos-popular/4860316.mp4,265,2160,3744,/datadrive4/grounded_sam2_output_v100/4860316/masks_images,4860316,0,264,2.24810791015625
 couple in the park fixing the woman s jacket,/datadrive/videos-popular/4289765.mp4,466,3840,2160,/datadrive4/grounded_sam2_output_v100/4289765/masks_images,4289765,0,465,8.406159400939941
 bird farm eggs rooster,/datadrive/videos-popular/4911913.mp4,557,4096,2160,/datadrive4/grounded_sam2_output_v100/4911913/masks_images,4911913,0,556,3.822975873947144
 a couple walking on the seashore,/datadrive/videos-popular/4725187.mp4,409,1920,1080,/datadrive4/grounded_sam2_output_v100/4725187/masks_images,4725187,0,408,6.261097431182861
 person workout at the beach sand,/datadrive/videos-popular/4928041.mp4,244,1920,1080,/datadrive4/grounded_sam2_output_v100/4928041/masks_images,4928041,0,243,3.885653972625733
 mother playing with her child in the pool,/datadrive/videos-popular/4669011.mp4,175,3840,2160,/datadrive4/grounded_sam2_output_v100/4669011/masks_images,4669011,0,174,20.022798538208008
 an aerial footage of people by the stream,/datadrive/videos-popular/4625127.mp4,277,1920,1080,/datadrive4/grounded_sam2_output_v100/4625127/masks_images,4625127,0,276,5.212833881378174
 man riding a skateboard in a skatepark,/datadrive/videos-popular/5039715.mp4,236,4096,2160,/datadrive4/grounded_sam2_output_v100/5039715/masks_images,5039715,0,235,24.80226325988769
 a person sewing a piece of leather,/datadrive/videos-popular/4452796.mp4,412,1920,1080,/datadrive4/grounded_sam2_output_v100/4452796/masks_images,4452796,0,411,6.166191101074219
 sport fight athlete exercise,/datadrive/videos-popular/4761811.mp4,496,4096,2160,/datadrive4/grounded_sam2_output_v100/4761811/masks_images,4761811,0,495,37.16451644897461
 a man doing biceps curls,/datadrive/videos-popular/4367577.mp4,439,1920,1080,/datadrive4/grounded_sam2_output_v100/4367577/masks_images,4367577,0,438,8.791893005371094
 a drone shot over a ski resort,/datadrive/videos-popular/4185345.mp4,203,4096,2160,/datadrive4/grounded_sam2_output_v100/4185345/masks_images,4185345,0,202,2.435250759124756
 a man and a woman reading a book in the bedroom,/datadrive/videos-popular/4326411.mp4,288,3840,2160,/datadrive4/grounded_sam2_output_v100/4326411/masks_images,4326411,0,287,3.968600273132324
 fashion cute blonde young,/datadrive/videos-popular/4715373.mp4,226,4096,2160,/datadrive4/grounded_sam2_output_v100/4715373/masks_images,4715373,0,225,3.738992929458618
