text,path,num_frames,width,height,trajectory_maps_path,videoid,mask_start_index,mask_end_index,flow
 drone footage of city near sea,/datadrive/videos-popular/4781849.mp4,166,3840,2160,/datadrive4/grounded_sam2_output_v100/4781849/masks_images,4781849,0,165,2.554387331008911
"A man in sunglasses drives a car, blurred trees and a pink vintage car visible through the window.",/datadrive/videos-popular/4768729.mp4,450,3840,2160,/datadrive4/grounded_sam2_output_v100/4768729/masks_images,4768729,0,449,3.4195444583892822
 woman peeling the avocado,/datadrive/videos-popular/4360750.mp4,290,3840,2160,/datadrive4/grounded_sam2_output_v100/4360750/masks_images,4360750,0,289,5.978894710540772
 a blonde girl wearing a hat,/datadrive/videos-popular/4723689.mp4,98,1080,1920,/datadrive4/grounded_sam2_output_v100/4723689/masks_images,4723689,0,97,5.3989763259887695
"A sailboat with a large white sail tilts with the wind's force on a choppy body of water, with a distant urban skyline under a partly cloudy sky.",/datadrive/videos-popular/4936170.mp4,802,2160,4096,/datadrive4/grounded_sam2_output_v100/4936170/masks_images,4936170,0,801,12.325599670410156
 close up shot of smoke on a black background,/datadrive/videos-popular/4320721.mp4,1109,1920,1080,/datadrive4/grounded_sam2_output_v100/4320721/masks_images,4320721,0,1108,59.90550231933594
 a woman looking at the camera while wearing sunglasses,/datadrive/videos-popular/4354450.mp4,630,3840,2160,/datadrive4/grounded_sam2_output_v100/4354450/masks_images,4354450,0,629,6.396533966064453
 time lapse of clouds over rocky mountain,/datadrive/videos-popular/4434367.mp4,224,1920,1080,/datadrive4/grounded_sam2_output_v100/4434367/masks_images,4434367,0,223,4.399192333221436
 close up shot of rake,/datadrive/videos-popular/4169215.mp4,317,1920,1080,/datadrive4/grounded_sam2_output_v100/4169215/masks_images,4169215,0,316,38.47523880004883
 fluorescent lights in the underpass hallway,/datadrive/videos-popular/4761733.mp4,326,3840,2160,/datadrive4/grounded_sam2_output_v100/4761733/masks_images,4761733,0,325,3.284553050994873
 woman getting a cup of brewed coffee,/datadrive/videos-popular/4146221.mp4,114,1920,1080,/datadrive4/grounded_sam2_output_v100/4146221/masks_images,4146221,0,113,6.177967071533203
Four hands with distinct tattoos hold up a firework as it releases streaks of light against the evening city skyline.,/datadrive/videos-popular/4881729.mp4,75,4096,2160,/datadrive4/grounded_sam2_output_v100/4881729/masks_images,4881729,0,74,2.595273733139038
"A black and white photograph captures a person in a knit cap leaning against a white fluffy pillow, with a glimpse of a tiled floor in the background.",/datadrive/videos-popular/4314406.mp4,169,1920,1080,/datadrive4/grounded_sam2_output_v100/4314406/masks_images,4314406,0,168,8.143113136291504
"A bar of soap rests on a black soap dish, with a blurred candle in the background.",/datadrive/videos-popular/4551935.mp4,105,360,640,/datadrive4/grounded_sam2_output_v100/4551935/masks_images,4551935,0,104,6.174858570098877
 a woman wearing a face mask buying groceries,/datadrive/videos-popular/4318321.mp4,623,1920,1080,/datadrive4/grounded_sam2_output_v100/4318321/masks_images,4318321,0,622,4.051827430725098
 a woman holding a white placard,/datadrive/videos-popular/4918242.mp4,268,1080,1920,/datadrive4/grounded_sam2_output_v100/4918242/masks_images,4918242,0,267,4.448593616485596
 woman singing while playing the guitar,/datadrive/videos-popular/4489234.mp4,910,1920,1080,/datadrive4/grounded_sam2_output_v100/4489234/masks_images,4489234,0,909,14.91896915435791
 close up of a drinkable water fountain,/datadrive/videos-popular/4384972.mp4,25,1920,1080,/datadrive4/grounded_sam2_output_v100/4384972/masks_images,4384972,0,24,127.59854125976562
 big waves of the sea crashing the rocky coastline,/datadrive/videos-popular/4895804.mp4,611,1920,1080,/datadrive4/grounded_sam2_output_v100/4895804/masks_images,4895804,0,610,3.575037717819214
"A person with shoulder-length hair stands outdoors, a hint of foliage in the softly blurred background suggesting a tranquil environment.",/datadrive/videos-popular/5045476.mp4,240,3840,2160,/datadrive4/grounded_sam2_output_v100/5045476/masks_images,5045476,0,239,9.379250526428224
 person modeling her hand,/datadrive/videos-popular/4821847.mp4,105,1080,1920,/datadrive4/grounded_sam2_output_v100/4821847/masks_images,4821847,0,104,3.8582396507263184
 washing hands with water,/datadrive/videos-popular/4541555.mp4,301,3840,2160,/datadrive4/grounded_sam2_output_v100/4541555/masks_images,4541555,0,300,3.4370150566101074
 a man smiling while texting on his mobile phone,/datadrive/videos-popular/4326423.mp4,147,3840,2160,/datadrive4/grounded_sam2_output_v100/4326423/masks_images,4326423,0,146,2.0362744331359863
 two women holding slices of cucumbers,/datadrive/videos-popular/4915204.mp4,135,1920,1080,/datadrive4/grounded_sam2_output_v100/4915204/masks_images,4915204,0,134,2.2779486179351807
 video of people doing mural painting,/datadrive/videos-popular/4771092.mp4,382,3840,2160,/datadrive4/grounded_sam2_output_v100/4771092/masks_images,4771092,0,381,2.7497339248657227
"A person in a dark blazer examines a menu beside an empty wine glass, with a neon 'a la table' sign glowing in the background.",/datadrive/videos-popular/4254311.mp4,570,2160,4096,/datadrive4/grounded_sam2_output_v100/4254311/masks_images,4254311,0,569,9.296435356140137
"A hand with a silver watch is reaching out towards a glass of red wine, with a blurred background of white curtains.",/datadrive/videos-popular/4659720.mp4,170,4096,2160,/datadrive4/grounded_sam2_output_v100/4659720/masks_images,4659720,0,169,14.106295585632324
Two individuals are intently watching a screen of a digital tablet while lying on a bed with white linens beside a window draped with sheer curtains.,/datadrive/videos-popular/4961913.mp4,576,2160,3840,/datadrive4/grounded_sam2_output_v100/4961913/masks_images,4961913,0,575,4.055333614349365
 a couple on a vacation,/datadrive/videos-popular/4578979.mp4,376,2560,1440,/datadrive4/grounded_sam2_output_v100/4578979/masks_images,4578979,0,375,7.538360595703125
 woman modeling on a cloudy painting background,/datadrive/videos-popular/4725198.mp4,80,1080,1920,/datadrive4/grounded_sam2_output_v100/4725198/masks_images,4725198,0,79,6.781593322753906
 a bearded man with a turban working with a laptop at home,/datadrive/videos-popular/4333090.mp4,264,3840,2160,/datadrive4/grounded_sam2_output_v100/4333090/masks_images,4333090,0,263,5.035075664520264
 person applying a make up,/datadrive/videos-popular/4909995.mp4,183,1080,1920,/datadrive4/grounded_sam2_output_v100/4909995/masks_images,4909995,0,182,4.550363063812256
 woman sport reflection fitness,/datadrive/videos-popular/4754041.mp4,586,4096,2160,/datadrive4/grounded_sam2_output_v100/4754041/masks_images,4754041,0,585,2.504607677459717
"A person reaches out over a bridge railing, with windswept hair, against a backdrop of calm waters and distant urban buildings under a clear sky.",/datadrive/videos-popular/4613102.mp4,959,1440,2732,/datadrive4/grounded_sam2_output_v100/4613102/masks_images,4613102,0,958,6.492550849914551
 a woman giving apple to her partner while working,/datadrive/videos-popular/4647598.mp4,267,3840,2160,/datadrive4/grounded_sam2_output_v100/4647598/masks_images,4647598,0,266,2.0297493934631348
 person wearing a gas mask,/datadrive/videos-popular/4223862.mp4,209,1920,1080,/datadrive4/grounded_sam2_output_v100/4223862/masks_images,4223862,0,208,14.446165084838867
A person with dreadlocks is having their hair styled by another individual on a tranquil beach with gentle waves and distant beachgoers.,/datadrive/videos-popular/4917934.mp4,219,1920,1080,/datadrive4/grounded_sam2_output_v100/4917934/masks_images,4917934,0,218,5.946353435516357
 close up footage of a sunflower,/datadrive/videos-popular/4272420.mp4,367,4096,2160,/datadrive4/grounded_sam2_output_v100/4272420/masks_images,4272420,0,366,2.898120403289795
 close up shot of a person painting on a skateboard,/datadrive/videos-popular/4360685.mp4,456,1080,1920,/datadrive4/grounded_sam2_output_v100/4360685/masks_images,4360685,0,455,5.903643131256104
 woman smiling blogger beauty,/datadrive/videos-popular/4620924.mp4,769,4096,2160,/datadrive4/grounded_sam2_output_v100/4620924/masks_images,4620924,0,768,6.893120765686035
 drone footage of green fields,/datadrive/videos-popular/4413588.mp4,241,3840,2160,/datadrive4/grounded_sam2_output_v100/4413588/masks_images,4413588,0,240,2.4566519260406494
 man sitting while talking,/datadrive/videos-popular/4994039.mp4,494,3840,2160,/datadrive4/grounded_sam2_output_v100/4994039/masks_images,4994039,0,493,2.550665855407715
 woman having a body massage,/datadrive/videos-popular/4608532.mp4,503,1920,1080,/datadrive4/grounded_sam2_output_v100/4608532/masks_images,4608532,0,502,3.965758800506592
A person in a white lab coat and blue gloves holds up a large green sign that reads 'STAY HOME.',/datadrive/videos-popular/4260535.mp4,242,3840,2160,/datadrive4/grounded_sam2_output_v100/4260535/masks_images,4260535,0,241,2.310131549835205
"Two individuals are sitting closely together on a gray couch, with one resting their arm on the other's shoulder, suggesting a moment of intimacy and comfort.",/datadrive/videos-popular/4647518.mp4,254,3840,2160,/datadrive4/grounded_sam2_output_v100/4647518/masks_images,4647518,0,253,5.405339241027832
 the picturesque scenery of snow capped mountain and lake valley,/datadrive/videos-popular/4511255.mp4,621,3840,2160,/datadrive4/grounded_sam2_output_v100/4511255/masks_images,4511255,0,620,2.626178026199341
 woman working out on the outdoors while raining,/datadrive/videos-popular/5029729.mp4,435,3840,2160,/datadrive4/grounded_sam2_output_v100/5029729/masks_images,5029729,0,434,7.292173862457275
 healthy fitness health body,/datadrive/videos-popular/4323393.mp4,738,2160,4096,/datadrive4/grounded_sam2_output_v100/4323393/masks_images,4323393,0,737,5.177074432373047
 close up shot of the ferris wheel,/datadrive/videos-popular/4352812.mp4,614,1920,1080,/datadrive4/grounded_sam2_output_v100/4352812/masks_images,4352812,0,613,17.140003204345703
 couple working out together,/datadrive/videos-popular/4861133.mp4,187,3840,2160,/datadrive4/grounded_sam2_output_v100/4861133/masks_images,4861133,0,186,4.457205295562744
 person holding a cup of coffee at the coffee table,/datadrive/videos-popular/4747762.mp4,198,1920,1080,/datadrive4/grounded_sam2_output_v100/4747762/masks_images,4747762,0,197,12.32029914855957
A cow with prominent horns peers curiously at the camera while a person's hand strokes its neck inside a building with wooden ceilings and fluorescent lighting.,/datadrive/videos-popular/4910864.mp4,809,1440,2732,/datadrive4/grounded_sam2_output_v100/4910864/masks_images,4910864,0,808,8.507240295410156
"A person in a white shirt is elegantly gesturing with their right hand over a table set with glasses and a vase with white flowers, with building rooftops in the background.",/datadrive/videos-popular/4877885.mp4,599,4096,2160,/datadrive4/grounded_sam2_output_v100/4877885/masks_images,4877885,0,598,4.954366683959961
 morkan and woman sharing ideas on work,/datadrive/videos-popular/4629782.mp4,495,3840,2160,/datadrive4/grounded_sam2_output_v100/4629782/masks_images,4629782,0,494,7.2575883865356445
 a girl playing with pet a dog in a stream,/datadrive/videos-popular/4874854.mp4,1193,2560,1440,/datadrive4/grounded_sam2_output_v100/4874854/masks_images,4874854,0,1192,2.001218795776367
"A person in a white dress walks through a lush green field, gently touching the tall grass with their fingertips.",/datadrive/videos-popular/4887907.mp4,539,4096,2160,/datadrive4/grounded_sam2_output_v100/4887907/masks_images,4887907,0,538,19.03446388244629
 woman holding a book while sitting on the bed,/datadrive/videos-popular/4473141.mp4,187,3840,2160,/datadrive4/grounded_sam2_output_v100/4473141/masks_images,4473141,0,186,13.871983528137209
A person in a white shirt and a rose-colored headscarf stands with arms crossed against a plain background.,/datadrive/videos-popular/4728761.mp4,110,1080,1920,/datadrive4/grounded_sam2_output_v100/4728761/masks_images,4728761,0,109,6.381654262542725
 girl pattern apartment lifestyle,/datadrive/videos-popular/4980615.mp4,360,2160,4096,/datadrive4/grounded_sam2_output_v100/4980615/masks_images,4980615,0,359,5.55538272857666
A woman with a backpack walks through a field of white wildflowers towards a mountain at sunset.,/datadrive/videos-popular/4909307.mp4,393,1920,1080,/datadrive4/grounded_sam2_output_v100/4909307/masks_images,4909307,0,392,4.878914833068848
 faceless sport break fight,/datadrive/videos-popular/4761705.mp4,740,2160,4096,/datadrive4/grounded_sam2_output_v100/4761705/masks_images,4761705,0,739,3.816134452819824
 woman doing rock climbing,/datadrive/videos-popular/4462844.mp4,121,3840,2160,/datadrive4/grounded_sam2_output_v100/4462844/masks_images,4462844,0,120,6.709880352020264
 video of woman drying her hair,/datadrive/videos-popular/4665764.mp4,234,4096,2160,/datadrive4/grounded_sam2_output_v100/4665764/masks_images,4665764,0,233,2.0443856716156006
 close up shot of an espresso shot,/datadrive/videos-popular/4374276.mp4,120,3840,2160,/datadrive4/grounded_sam2_output_v100/4374276/masks_images,4374276,0,119,4.106875896453857
 a smack of jellyfish in an aquarium,/datadrive/videos-popular/4805853.mp4,218,1280,720,/datadrive4/grounded_sam2_output_v100/4805853/masks_images,4805853,0,217,9.445914268493652
 car dash camera footage of a road travel,/datadrive/videos-popular/4309723.mp4,835,3840,2160,/datadrive4/grounded_sam2_output_v100/4309723/masks_images,4309723,0,834,66.8427505493164
 steam and natural hot water in montana,/datadrive/videos-popular/4601832.mp4,303,1080,1920,/datadrive4/grounded_sam2_output_v100/4601832/masks_images,4601832,0,302,5.106162071228027
 video of a skateboard,/datadrive/videos-popular/5039776.mp4,403,4096,2160,/datadrive4/grounded_sam2_output_v100/5039776/masks_images,5039776,0,402,28.74991798400879
 a woman walking on the road,/datadrive/videos-popular/4596315.mp4,140,1920,1080,/datadrive4/grounded_sam2_output_v100/4596315/masks_images,4596315,0,139,4.549522876739502
 craft workshop cut handmade,/datadrive/videos-popular/4455878.mp4,235,1920,1080,/datadrive4/grounded_sam2_output_v100/4455878/masks_images,4455878,0,234,7.136035919189453
 women talking while using phone,/datadrive/videos-popular/4391831.mp4,295,3840,2160,/datadrive4/grounded_sam2_output_v100/4391831/masks_images,4391831,0,294,7.329570293426514
 a delivery man wearing a mask holding boxing,/datadrive/videos-popular/4169702.mp4,240,3840,2160,/datadrive4/grounded_sam2_output_v100/4169702/masks_images,4169702,0,239,2.845780849456787
 a man listening to music,/datadrive/videos-popular/4553929.mp4,267,720,1280,/datadrive4/grounded_sam2_output_v100/4553929/masks_images,4553929,0,266,7.087345123291016
A skewer of juicy grilled meat and tomatoes sits on a wooden board with a chef in the background.,/datadrive/videos-popular/4468938.mp4,347,3840,2160,/datadrive4/grounded_sam2_output_v100/4468938/masks_images,4468938,0,346,17.556425094604492
"A person in a red garment with detailed stitching stands against a tan backdrop, their arms crossed to cover their head.",/datadrive/videos-popular/4584811.mp4,283,3840,2160,/datadrive4/grounded_sam2_output_v100/4584811/masks_images,4584811,0,282,2.575547456741333
 a father spending time with his child,/datadrive/videos-popular/4961234.mp4,192,3840,2160,/datadrive4/grounded_sam2_output_v100/4961234/masks_images,4961234,0,191,58.27089309692383
 a person standing on rocks atop a mountain,/datadrive/videos-popular/4763826.mp4,571,4096,2160,/datadrive4/grounded_sam2_output_v100/4763826/masks_images,4763826,0,570,3.02633023262024
 city woman walking rooftop,/datadrive/videos-popular/4979587.mp4,453,2160,3840,/datadrive4/grounded_sam2_output_v100/4979587/masks_images,4979587,0,452,2.5783121585845947
 a person releasing a drone,/datadrive/videos-popular/4553532.mp4,64,1080,1920,/datadrive4/grounded_sam2_output_v100/4553532/masks_images,4553532,0,63,8.481420516967773
 people sailing a boat,/datadrive/videos-popular/4935868.mp4,683,2160,4096,/datadrive4/grounded_sam2_output_v100/4935868/masks_images,4935868,0,682,10.3001070022583
 couple kissing at the stairs,/datadrive/videos-popular/4852287.mp4,343,3840,2160,/datadrive4/grounded_sam2_output_v100/4852287/masks_images,4852287,0,342,3.01687240600586
 man face eye beauty,/datadrive/videos-popular/4813448.mp4,213,4096,2160,/datadrive4/grounded_sam2_output_v100/4813448/masks_images,4813448,0,212,3.5002052783966064
 a scenic view from the mountain,/datadrive/videos-popular/5006363.mp4,203,320,568,/datadrive4/grounded_sam2_output_v100/5006363/masks_images,5006363,0,202,5.105367660522461
"A person in a gray dress holds a pink rose to their chest, lying amidst scattered stems against a pale orange background.",/datadrive/videos-popular/4522928.mp4,100,1920,1080,/datadrive4/grounded_sam2_output_v100/4522928/masks_images,4522928,0,99,2.986769437789917
A person is hugging another individual from behind next to a wooden headboard.,/datadrive/videos-popular/4820084.mp4,312,3840,2160,/datadrive4/grounded_sam2_output_v100/4820084/masks_images,4820084,0,311,22.8012924194336
"A person in a white jacket with an orange undershirt sits on a sailboat, while another individual gestures towards the docks with boats and buildings in the background.",/datadrive/videos-popular/4918267.mp4,1103,4096,2160,/datadrive4/grounded_sam2_output_v100/4918267/masks_images,4918267,0,1102,18.56869506835937
 two hikers on top of a mountain,/datadrive/videos-popular/4762903.mp4,222,4096,2160,/datadrive4/grounded_sam2_output_v100/4762903/masks_images,4762903,0,221,8.719551086425781
A person in sports attire is lunging on a pink mat by a tranquil riverbank surrounded by lush greenery.,/datadrive/videos-popular/5025833.mp4,529,1080,1920,/datadrive4/grounded_sam2_output_v100/5025833/masks_images,5025833,0,528,6.454030513763428
 sport child strength exercise,/datadrive/videos-popular/4752899.mp4,323,4096,2160,/datadrive4/grounded_sam2_output_v100/4752899/masks_images,4752899,0,322,9.120701789855955
 couple doing an exercise together,/datadrive/videos-popular/4859224.mp4,57,3840,2160,/datadrive4/grounded_sam2_output_v100/4859224/masks_images,4859224,0,56,12.149869918823242
 woman holding a balloon and blowing a candle,/datadrive/videos-popular/4315431.mp4,170,3840,2160,/datadrive4/grounded_sam2_output_v100/4315431/masks_images,4315431,0,169,2.722971200942993
 a craftsman shaping a skateboard,/datadrive/videos-popular/4889079.mp4,483,2160,4096,/datadrive4/grounded_sam2_output_v100/4889079/masks_images,4889079,0,482,4.2148966789245605
 a barber using an electric shaver to cut the hair of a man,/datadrive/videos-popular/4631346.mp4,364,1920,1080,/datadrive4/grounded_sam2_output_v100/4631346/masks_images,4631346,0,363,4.259036540985107
A person in a white t-shirt and plaid skirt gently cradles a brown chicken inside a dimly lit barn with sunlight streaming through the open windows.,/datadrive/videos-popular/4911839.mp4,413,2160,4096,/datadrive4/grounded_sam2_output_v100/4911839/masks_images,4911839,0,412,4.031095504760742
A silver incense holder with a smoldering charcoal disc emits a thin stream of smoke against a wooden backdrop.,/datadrive/videos-popular/4937175.mp4,1674,1080,1920,/datadrive4/grounded_sam2_output_v100/4937175/masks_images,4937175,0,1673,5.969790458679199
 man on an online meeting,/datadrive/videos-popular/4928289.mp4,593,3840,2160,/datadrive4/grounded_sam2_output_v100/4928289/masks_images,4928289,0,592,2.475538730621338
 couple books sitting apartment,/datadrive/videos-popular/4554452.mp4,1302,2160,4096,/datadrive4/grounded_sam2_output_v100/4554452/masks_images,4554452,0,1301,5.372224807739258
 daughter feeding her dad while smiling,/datadrive/videos-popular/4822537.mp4,265,3840,2160,/datadrive4/grounded_sam2_output_v100/4822537/masks_images,4822537,0,264,2.813062191009521
 hands desk internet typing,/datadrive/videos-popular/4200266.mp4,151,3840,2160,/datadrive4/grounded_sam2_output_v100/4200266/masks_images,4200266,0,150,5.599910259246826
 skateboarders in a skate park,/datadrive/videos-popular/5039714.mp4,241,4096,2160,/datadrive4/grounded_sam2_output_v100/5039714/masks_images,5039714,0,240,10.188796043395996
"A hand with a woolen glove emerges from the right, set against a plain backdrop with a soft gradient from white to blue.",/datadrive/videos-popular/4275766.mp4,1095,4096,2160,/datadrive4/grounded_sam2_output_v100/4275766/masks_images,4275766,0,1094,3.3189501762390137
 man art male pale,/datadrive/videos-popular/5032344.mp4,403,2160,4096,/datadrive4/grounded_sam2_output_v100/5032344/masks_images,5032344,0,402,5.093570232391357
 sea man couple woman,/datadrive/videos-popular/4927624.mp4,427,2160,4096,/datadrive4/grounded_sam2_output_v100/4927624/masks_images,4927624,0,426,13.750252723693848
 dog sitting on the floor,/datadrive/videos-popular/5001190.mp4,544,1920,1080,/datadrive4/grounded_sam2_output_v100/5001190/masks_images,5001190,0,543,8.354730606079102
 food pizza rooftop summer,/datadrive/videos-popular/4881631.mp4,276,4096,2160,/datadrive4/grounded_sam2_output_v100/4881631/masks_images,4881631,0,275,4.200609683990479
 woman opening the window,/datadrive/videos-popular/4958917.mp4,205,3840,2160,/datadrive4/grounded_sam2_output_v100/4958917/masks_images,4958917,0,204,6.789095401763916
 a man dancing in a funny way,/datadrive/videos-popular/4586953.mp4,300,3840,2160,/datadrive4/grounded_sam2_output_v100/4586953/masks_images,4586953,0,299,7.715259552001953
Two cats are wandering in a driveway with one looking curiously under a parked car.,/datadrive/videos-popular/4493603.mp4,1510,3840,2160,/datadrive4/grounded_sam2_output_v100/4493603/masks_images,4493603,0,1509,3.396592378616333
 beard young man barber barbershop,/datadrive/videos-popular/4177957.mp4,231,1920,1080,/datadrive4/grounded_sam2_output_v100/4177957/masks_images,4177957,0,230,5.964298725128174
 a man and a woman using a mobile phone,/datadrive/videos-popular/4326784.mp4,483,3840,2160,/datadrive4/grounded_sam2_output_v100/4326784/masks_images,4326784,0,482,3.3409013748168945
 vintage playing happy retro,/datadrive/videos-popular/4842193.mp4,325,4096,2160,/datadrive4/grounded_sam2_output_v100/4842193/masks_images,4842193,0,324,7.500818252563477
 woman with long hair walking outdoor,/datadrive/videos-popular/4417919.mp4,181,1920,1080,/datadrive4/grounded_sam2_output_v100/4417919/masks_images,4417919,0,180,2.1084249019622803
 woman hugging man sitting on yellow chair,/datadrive/videos-popular/4473244.mp4,453,1080,1920,/datadrive4/grounded_sam2_output_v100/4473244/masks_images,4473244,0,452,4.076968669891357
 a young man skateboarding,/datadrive/videos-popular/4758994.mp4,521,1920,1080,/datadrive4/grounded_sam2_output_v100/4758994/masks_images,4758994,0,520,2.6323015689849854
 person training on a exercise bike,/datadrive/videos-popular/4861146.mp4,227,3840,2160,/datadrive4/grounded_sam2_output_v100/4861146/masks_images,4861146,0,226,10.733359336853027
 man sawing wood manually,/datadrive/videos-popular/4480588.mp4,633,1920,1080,/datadrive4/grounded_sam2_output_v100/4480588/masks_images,4480588,0,632,6.354105472564697
 butterfly flying around the plant,/datadrive/videos-popular/4168428.mp4,897,2160,3840,/datadrive4/grounded_sam2_output_v100/4168428/masks_images,4168428,0,896,13.893936157226562
A person in a star-spangled outfit poses dynamically against a vibrant backdrop with pink and white streaks of light.,/datadrive/videos-popular/4669689.mp4,764,2160,4096,/datadrive4/grounded_sam2_output_v100/4669689/masks_images,4669689,0,763,7.404672622680664
"A person leans against a mottled wall in a brightly lit gym, filled with workout rigs and equipment.",/datadrive/videos-popular/4742759.mp4,217,3840,2160,/datadrive4/grounded_sam2_output_v100/4742759/masks_images,4742759,0,216,4.847041606903076
 a woman in a poppy field,/datadrive/videos-popular/4816953.mp4,236,1920,1080,/datadrive4/grounded_sam2_output_v100/4816953/masks_images,4816953,0,235,22.2526912689209
A mannequin adorned in a black and gold outfit stands against an urban backdrop of buildings and a fading evening sky.,/datadrive/videos-popular/4440931.mp4,331,1920,1080,/datadrive4/grounded_sam2_output_v100/4440931/masks_images,4440931,0,330,3.4210214614868164
 woman in pink shirt and pink pants smiling,/datadrive/videos-popular/4831675.mp4,64,1080,1920,/datadrive4/grounded_sam2_output_v100/4831675/masks_images,4831675,0,63,6.128482341766357
A child with a yellow overall strap and wavy hair stands against a blue background.,/datadrive/videos-popular/4711934.mp4,315,4096,2160,/datadrive4/grounded_sam2_output_v100/4711934/masks_images,4711934,0,314,2.63059663772583
 children making an artwork,/datadrive/videos-popular/4550964.mp4,288,2560,1440,/datadrive4/grounded_sam2_output_v100/4550964/masks_images,4550964,0,287,6.235289096832275
 women holding hands together,/datadrive/videos-popular/4976971.mp4,267,1080,1920,/datadrive4/grounded_sam2_output_v100/4976971/masks_images,4976971,0,266,4.621553421020508
 man putting on headphones while walking,/datadrive/videos-popular/4367446.mp4,477,1920,1080,/datadrive4/grounded_sam2_output_v100/4367446/masks_images,4367446,0,476,2.5103554725646973
"A person in a white shirt stands amidst a blooming lavender field under a vast, cloud-filled blue sky.",/datadrive/videos-popular/4887408.mp4,670,4096,2160,/datadrive4/grounded_sam2_output_v100/4887408/masks_images,4887408,0,669,3.5910091400146484
 dentist explaining the dentures,/datadrive/videos-popular/4488803.mp4,319,3840,2160,/datadrive4/grounded_sam2_output_v100/4488803/masks_images,4488803,0,318,4.835535049438477
"A child in a white shirt stands against a vibrant red background, presenting a stark, colorful contrast.",/datadrive/videos-popular/4720436.mp4,40,2160,4096,/datadrive4/grounded_sam2_output_v100/4720436/masks_images,4720436,0,39,4.733789920806885
 a young man browsing and chatting on his laptop,/datadrive/videos-popular/4874302.mp4,290,1920,1080,/datadrive4/grounded_sam2_output_v100/4874302/masks_images,4874302,0,289,2.5357823371887207
 a slow motion shot of lighting a match stick,/datadrive/videos-popular/4187705.mp4,216,720,1280,/datadrive4/grounded_sam2_output_v100/4187705/masks_images,4187705,0,215,2.5758495330810547
 young girl waking up her father,/datadrive/videos-popular/4819998.mp4,613,3840,2160,/datadrive4/grounded_sam2_output_v100/4819998/masks_images,4819998,0,612,3.901482820510864
"A person in a plaid shirt is cooking bacon in a frying pan on a stovetop, while others are nearby in the kitchen.",/datadrive/videos-popular/4781511.mp4,333,2160,4096,/datadrive4/grounded_sam2_output_v100/4781511/masks_images,4781511,0,332,5.418635845184326
 man climbing a rocky mountain,/datadrive/videos-popular/4446471.mp4,211,3840,2160,/datadrive4/grounded_sam2_output_v100/4446471/masks_images,4446471,0,210,23.94652366638184
"An old rusty bicycle leans against a pile of sacks, alongside a vintage wooden stove and a rusty iron gate in an abandoned alleyway.",/datadrive/videos-popular/4327233.mp4,277,1920,1080,/datadrive4/grounded_sam2_output_v100/4327233/masks_images,4327233,0,276,2.1026172637939453
"Two individuals sit by a window, one in a white embroidered dress adorned with an earring, the other partially visible in dark attire.",/datadrive/videos-popular/5032334.mp4,722,2160,4096,/datadrive4/grounded_sam2_output_v100/5032334/masks_images,5032334,0,721,3.466958284378052
The image shows an aerial view of a historic fortress surrounded by lush greenery and a small town with white buildings nestled in the hills.,/datadrive/videos-popular/4384956.mp4,169,1920,1080,/datadrive4/grounded_sam2_output_v100/4384956/masks_images,4384956,0,168,3.5417728424072266
 man climbing the rock,/datadrive/videos-popular/4462826.mp4,233,3840,2160,/datadrive4/grounded_sam2_output_v100/4462826/masks_images,4462826,0,232,19.038061141967773
 lawn chicken in lawn,/datadrive/videos-popular/4178404.mp4,713,1920,1080,/datadrive4/grounded_sam2_output_v100/4178404/masks_images,4178404,0,712,3.003434896469116
 video of man singing,/datadrive/videos-popular/4264968.mp4,407,3840,2160,/datadrive4/grounded_sam2_output_v100/4264968/masks_images,4264968,0,406,7.880279064178467
 a couple holding hands while walking in the park,/datadrive/videos-popular/4290200.mp4,237,3840,2160,/datadrive4/grounded_sam2_output_v100/4290200/masks_images,4290200,0,236,8.333963394165039
"A Holstein cow grazes lazily in a grassy field, as rustic farm buildings bask in the warm sunshine under a partly cloudy sky.",/datadrive/videos-popular/4919986.mp4,953,4096,2160,/datadrive4/grounded_sam2_output_v100/4919986/masks_images,4919986,0,952,7.894899368286133
 two women talking to each other while doing high five,/datadrive/videos-popular/4879996.mp4,298,3840,2160,/datadrive4/grounded_sam2_output_v100/4879996/masks_images,4879996,0,297,3.594109535217285
"The dilapidated facade of an old, weathered building stands against a cloudy sky, with trees peeking out from the crumbling structure.",/datadrive/videos-popular/4939293.mp4,41,3840,2160,/datadrive4/grounded_sam2_output_v100/4939293/masks_images,4939293,0,40,9.156527519226074
 woman using a laptop,/datadrive/videos-popular/4353162.mp4,201,3840,2160,/datadrive4/grounded_sam2_output_v100/4353162/masks_images,4353162,0,200,5.699039459228516
 a cat sitting and waiting outside a closed door,/datadrive/videos-popular/4669809.mp4,428,3840,2160,/datadrive4/grounded_sam2_output_v100/4669809/masks_images,4669809,0,427,3.4433250427246094
 blonde mobile phone teenager interior,/datadrive/videos-popular/4842239.mp4,497,2160,4096,/datadrive4/grounded_sam2_output_v100/4842239/masks_images,4842239,0,496,3.678592205047608
 a horse eating over a bucket,/datadrive/videos-popular/4472527.mp4,109,1920,1080,/datadrive4/grounded_sam2_output_v100/4472527/masks_images,4472527,0,108,5.5604777336120605
